Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,4,1,0,0,0,9938,6356,641,0,1,133452,0,0,16,72,2,131887,30080,4.384541223404256,0.9882729370859936,0.2253993945388604,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,4,1,0,0,0,8070,5200,365,0,1,96409,0,0,4,48,2,95402,21389,4.460330076207397,0.9895549170720576,0.2218568805816884,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,3,1,0,0,0,18738,8136,1371,0,1,227388,0,0,65,166,1,219850,52379,4.197292808186487,0.966849613875842,0.2303507660914384,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,4,1,0,0,0,15414,7456,1099,0,1,186841,0,0,50,136,1,182574,42877,4.2580870863166735,0.9771624001156064,0.2294838927216189,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,5,1,0,0,0,8118,5207,375,0,1,97500,0,0,4,51,2,96347,21627,4.454940583529847,0.988174358974359,0.2218153846153846,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,5,1,0,0,0,8027,5197,358,0,1,95915,0,0,4,45,2,94926,21220,4.473421300659755,0.9896887869467758,0.2212375540843455,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,3,1,0,0,0,11501,5896,611,0,1,141841,0,0,24,83,1,137854,31866,4.326052846293855,0.9718910611177304,0.2246600066271388,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,4,1,0,0,0,21700,9090,1664,0,1,263098,0,0,83,202,1,254052,61122,4.156473937371159,0.9656173745144396,0.2323164752297623,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,4,1,0,0,0,8093,5202,360,0,1,96391,0,0,4,45,2,95313,21348,4.464727374929736,0.9888163832722972,0.2214729590936913,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,3,1,0,0,0,14806,7322,1100,0,1,191334,0,0,48,139,1,187551,43914,4.270870337477797,0.9802282918874848,0.2295148797390949,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,3,1,0,0,0,21709,8627,1561,0,1,283574,0,0,77,207,1,273134,65036,4.199735531090473,0.963184212939127,0.229344016024036,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,1,0,0,0,7795,5094,317,0,1,92626,0,0,3,38,2,91887,20416,4.500734717868339,0.9920216785783688,0.2204132748904195,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,3,1,0,0,1,7655,5125,261,0,0,88232,0,0,5,37,2,87738,19366,4.530517401631726,0.9944011243086408,0.2194895276090307,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,3,1,0,0,0,12065,6074,679,0,1,148194,0,0,28,91,1,144446,33319,4.335244154986644,0.9747088276178524,0.2248336639809978,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,4,1,0,0,0,17009,8151,1387,0,1,214123,0,0,66,168,1,210004,50168,4.186014989634827,0.980763393003087,0.2342952415200609,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,4,1,0,0,0,22058,9219,1720,0,1,273996,0,0,86,208,1,264414,63518,4.162819988034888,0.9650286865501686,0.2318209024949269,0
tune.pk,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,1,0,0,1,24,3,6,0,0,144,0,0,0,0,1,0,29,0.0,0.0,0.2013888888888889,0
tune.pk,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,13,15,1,0,0,1,24,3,6,0,0,132,0,0,0,0,1,0,31,0.0,0.0,0.2348484848484848,0
tune.pk,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,1,0,0,1,24,3,6,0,0,144,0,0,0,0,1,0,26,0.0,0.0,0.1805555555555555,0
uproxx.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,1,0,0,1,5560,1240,656,0,1,21639,0,0,41,132,19,8263,5901,1.4002711404846635,0.3818568325708212,0.2727020657146818,0
uproxx.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,9,1,0,0,1,5405,1172,633,0,1,25341,0,0,31,125,1,12201,7227,1.688252386882524,0.4814727122055167,0.2851900082869658,0
userscloud.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,59,590,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
variety.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,8,1,0,0,1,18606,7879,1672,0,1,212790,0,0,27,280,65,56836,55827,1.0180736919411757,0.2670990178109874,0.2623572536303398,0
variety.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,6,1,0,0,1,18928,8153,1722,0,1,224106,0,0,27,292,65,68216,59528,1.1459481252519823,0.3043916717981669,0.2656243027852891,0
videomega.tv,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
vnexpress.net,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,11,1,0,0,0,5735,4774,382,0,1,157054,0,0,4,42,1,30878,34360,0.8986612339930151,0.1966075362614132,0.218778254613063,0
vnexpress.net,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,11,1,0,0,0,5376,4778,392,0,1,155580,0,0,7,43,1,31009,33992,0.9122440574252766,0.1993122509319964,0.2184856665381154,0
vnexpress.net,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,11,1,0,0,0,5447,4828,375,0,1,155602,0,0,4,40,1,30715,33987,0.90372789596022,0.197394635030398,0.2184226423824886,0
voyeurhit.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,1,3915,1245,400,0,1,48844,2,0,4,74,1,43606,15915,2.7399308828149542,0.8927606256653837,0.3258332650888543,0
watch-series-tv.to,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,1,0,0,1,27,13,12,0,1,601,0,0,0,0,0,602,9,66.88888888888889,1.0016638935108153,0.0149750415973377,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,5798,4215,402,0,1,144501,0,0,0,58,4,12178,31102,0.3915503826120506,0.0842762333824679,0.2152372647940152,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1,0,0,1,6781,4768,1108,0,0,136779,0,0,0,202,1,6953,29109,0.2388608334192174,0.050833826830142,0.2128177571118373,0
web.tv,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6545,1504,363,0,0,58432,0,0,3,18,4,46189,17888,2.582122093023256,0.7904743975903614,0.3061336254107338,0
worldoftanks.ru,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,2591,687,441,0,0,11584,0,0,0,105,3,9905,3301,3.000605877006968,0.8550587016574586,0.2849620165745856,0
worldoftanks.ru,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,2923,767,486,0,1,13449,0,0,4,102,2,11344,3878,2.925219185146983,0.8434827868242992,0.2883485761023124,0
wpengine.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,8,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
wpengine.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
wpengine.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
nhs.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,0,1,1158,335,175,0,1,2747,0,0,0,33,2,2164,819,2.642246642246642,0.7877684746996724,0.298143429195486,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,8,5,1,0,0,1,8644,2577,1565,0,1,91651,0,0,64,303,1,85233,23082,3.692617624122693,0.929973486377672,0.2518466792506356,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,9,7,1,0,0,1,6547,2250,1436,0,0,27730,0,0,63,226,0,23524,7027,3.3476590294578057,0.8483231157591057,0.2534078615218175,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,7,1,0,0,1,6215,2340,1121,0,1,75392,0,0,55,228,1,70484,18904,3.72852306390182,0.9349002546689305,0.2507427843803056,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,5,1,0,0,1,4861,2159,896,0,1,62776,0,0,47,180,1,58439,15332,3.811570571354031,0.9309130878042564,0.2442334650184784,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,9,7,1,0,0,1,6537,2248,1436,0,0,27428,0,0,63,226,0,23263,6994,3.3261366885902204,0.8481478780807934,0.2549948957269943,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,9,7,1,0,0,1,6537,2248,1436,0,0,27428,0,0,63,226,0,23263,6994,3.3261366885902204,0.8481478780807934,0.2549948957269943,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,6,1,0,0,1,5821,2151,1037,0,1,71197,0,0,48,209,1,66405,17798,3.731037195190471,0.9326937932778068,0.2499824430804668,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,6,1,0,0,1,5833,2184,1022,0,1,66110,0,0,51,196,1,61532,16686,3.687642334891526,0.9307517773407956,0.2523975192860384,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,8,7,1,0,0,1,6537,2248,1436,0,0,27428,0,0,63,226,0,23263,7014,3.316652409466781,0.8481478780807934,0.2557240775849497,0
xhamster.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7,8,1,0,0,1,5403,2124,942,0,1,66871,0,0,48,197,1,62228,16841,3.695029986342854,0.9305678096633816,0.2518431008957545,0
xossip.com,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,23,5,1,0,0,1,59,11,5,0,0,1303,0,0,0,0,0,1303,160,8.14375,1.0,0.1227935533384497,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,0,20,16,1,0,0,1,11438,7391,2037,0,1,14315,0,0,84,509,80,5856,3153,1.857278782112274,0.4090813831645127,0.2202584701362207,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,0,17,16,1,0,0,1,11068,7391,1965,0,1,13805,0,0,84,477,80,5856,3027,1.9345887016848364,0.4241941325606664,0.219268381021369,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,0,22,16,1,0,0,1,11458,7391,2034,0,1,13989,0,0,84,509,80,5856,3103,1.887205929745408,0.4186146257773965,0.2218171420401744,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,0,18,16,1,0,0,1,10975,7390,1952,0,1,13798,0,0,84,472,80,5856,3014,1.9429329794293295,0.4244093346861864,0.2184374547035802,0
xvideo-jp.com,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,1,6,7,1,0,0,1,11,1,8,0,0,33,0,0,0,0,1,0,6,0.0,0.0,0.1818181818181818,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,1,0,0,1,6000,1317,1186,0,1,11209,0,0,323,97,1,6627,3086,2.147440051847051,0.5912213399946472,0.2753144794361674,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,1,0,0,1,5741,1290,1184,0,1,10981,0,0,323,95,1,6614,3023,2.1878928217002978,0.6023130862398689,0.2752936890993534,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,8,1,0,0,1,6219,1320,1186,0,1,11299,0,0,323,97,1,6626,3125,2.12032,0.5864235773077263,0.2765731480662005,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,1,0,0,1,6225,1332,1223,0,1,11365,0,0,327,94,1,6622,3150,2.102222222222222,0.5826660800703916,0.277166739991201,0
9gag.tv,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,10,1,0,0,1,686,103,69,0,0,5167,0,0,0,1,5,3463,1205,2.8738589211618257,0.6702148248500097,0.2332107605960905,0
abcnews.go.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10,6,1,0,0,1,4991,1473,345,0,1,65058,0,0,8,27,26,62060,19000,3.2663157894736843,0.9539180423622,0.2920470964370254,0
aljazeera.net,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,21,12,1,0,0,1,2757,2096,615,0,0,158350,0,0,11,68,15,154139,3114,49.49871547848426,0.9734070097884432,0.0196652983896431,0
allegro.pl,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,8,14,1,0,0,1,15,8,8,0,0,352,0,0,0,0,0,213,80,2.6625,0.6051136363636364,0.2272727272727272,0
allegro.pl,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,8,14,1,0,0,1,15,8,8,0,-1,352,0,0,0,0,0,213,80,2.6625,0.6051136363636364,0.2272727272727272,0
allrecipes.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,6,1,0,0,0,61676,24889,6874,0,1,137188,0,0,333,588,92,87922,38997,2.2545836859245583,0.6408869580429776,0.2842595562294078,0
allrecipes.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,5,1,0,0,0,34649,13340,3882,0,1,48067,0,0,213,563,105,19381,11266,1.7203088940173974,0.4032080221357688,0.2343811762747831,0
allrecipes.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,4,1,0,0,0,31395,13091,3505,0,1,49810,0,0,121,460,86,23531,12423,1.894147951380504,0.4724151776751656,0.249407749447902,0
allrecipes.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,5,1,1,0,1,5836,1675,563,0,0,71552,0,0,3,140,9,47737,16744,2.8509913999044434,0.6671651386404294,0.2340116279069767,0
allrecipes.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,4,1,1,0,1,6035,1124,641,0,1,53487,0,0,4,149,8,29476,10660,2.7651031894934333,0.5510871800624451,0.1993007646717894,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,20,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,21,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,21,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,23,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,23,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,23,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,23,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,21,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
ameblo.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,21,18,1,0,0,1,704,137,67,0,0,4248,0,0,6,14,1,0,1311,0.0,0.0,0.3086158192090395,0
anandtech.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,4742,472,1202,0,1,19496,0,0,44,305,19,6202,4777,1.2983043751308352,0.3181165367254821,0.245024620434961,0
anandtech.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,4505,462,1013,0,1,19006,0,0,36,308,23,6236,4710,1.3239915074309978,0.3281069136062296,0.2478164790066294,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,1,0,0,0,2154,265,446,0,1,7021,0,0,2,113,10,2522,1595,1.581191222570533,0.3592080900156673,0.2271756160091155,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,2027,259,444,0,1,6355,0,0,2,113,10,2522,1469,1.7168141592920354,0.396852871754524,0.2311565696302124,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,0,3010,318,493,0,1,11429,0,0,2,113,10,2522,2515,1.0027833001988071,0.2206667249978126,0.2200542479657012,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,2013,258,453,0,1,6242,0,0,2,116,10,2522,1455,1.7333333333333334,0.4040371675744953,0.2330983659083627,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,2727,299,481,0,1,10187,0,0,3,113,10,2522,2310,1.0917748917748915,0.2475704329046824,0.2267595955629724,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,1,0,0,0,1907,252,448,0,1,5529,0,0,2,113,10,2522,1328,1.8990963855421688,0.4561403508771929,0.2401880991137638,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,1,0,0,0,2326,280,466,0,1,8265,0,0,2,113,10,2522,1837,1.3728905824714208,0.3051421657592256,0.2222625529340592,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,1868,247,440,0,1,5398,0,0,2,113,10,2522,1288,1.958074534161491,0.467210077806595,0.2386068914412745,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,2094,256,453,0,1,6719,0,0,2,114,10,2522,1530,1.6483660130718951,0.3753534752195267,0.2277124572108944,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,0,2816,296,486,0,1,10904,0,0,2,113,10,2522,2413,1.0451719850808123,0.2312912692589875,0.2212949376375642,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,6,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,6,4,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,1,0,0,0,2112,278,472,0,1,6871,0,0,3,121,12,2522,1542,1.635538261997406,0.3670499199534274,0.2244214815892883,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,1,0,0,0,1981,267,458,0,1,5898,0,0,2,117,11,2522,1380,1.827536231884058,0.4276025771447948,0.2339776195320447,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,0,2730,321,539,0,1,10416,0,0,3,118,11,2522,2268,1.111992945326279,0.2421274961597542,0.2177419354838709,0
archiveofourown.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,7,1,0,0,1,1039,262,190,0,0,8044,0,0,1,44,8,4712,2076,2.2697495183044314,0.5857782197911486,0.2580805569368473,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,1,0,0,1,15760,6200,1769,0,1,128044,0,0,18,279,23,105832,41731,2.53605233519446,0.8265283808690762,0.3259114054543751,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,7,1,0,0,1,10775,6268,1035,0,1,120012,0,0,9,192,17,110806,39791,2.784700057802016,0.92329100423291,0.3315585108155851,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,8,1,0,0,1,131,12,16,0,0,651,0,0,1,2,1,0,176,0.0,0.0,0.2703533026113671,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,8,1,0,0,1,131,12,16,0,0,651,0,0,1,2,1,0,176,0.0,0.0,0.2703533026113671,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,1,0,0,1,131,12,16,0,0,651,0,0,1,2,1,0,176,0.0,0.0,0.2703533026113671,0
